investor_id,gap_days,risk_flag
INV004719,90.0,AT_RISK
INV004720,164.0,AT_RISK
INV004721,379.0,AT_RISK
INV004722,214.0,AT_RISK
INV004723,198.0,AT_RISK
INV004724,85.0,AT_RISK
INV004725,122.0,AT_RISK
INV004727,203.0,AT_RISK
INV004728,28.0,ACTIVE
INV004730,191.0,AT_RISK
INV004731,135.0,AT_RISK
INV004733,191.0,AT_RISK
INV004734,241.0,AT_RISK
INV004735,98.0,AT_RISK
INV004736,147.0,AT_RISK
INV004737,120.0,AT_RISK
INV004738,148.0,AT_RISK
INV004739,339.0,AT_RISK
INV004740,262.0,AT_RISK
INV004741,157.0,AT_RISK
INV004742,209.0,AT_RISK
INV004743,,ACTIVE
INV004744,192.0,AT_RISK
INV004745,279.0,AT_RISK
INV004746,,ACTIVE
INV004747,151.0,AT_RISK
INV004748,123.0,AT_RISK
INV004749,80.0,AT_RISK
INV004750,375.0,AT_RISK
INV004751,155.0,AT_RISK
INV004752,137.0,AT_RISK
INV004753,87.0,AT_RISK
INV004754,195.0,AT_RISK
INV004755,181.0,AT_RISK
INV004756,149.0,AT_RISK
INV004757,,ACTIVE
INV004758,369.0,AT_RISK
INV004759,196.0,AT_RISK
INV004760,126.0,AT_RISK
INV004761,139.0,AT_RISK
INV004762,,ACTIVE
INV004763,184.0,AT_RISK
INV004764,144.0,AT_RISK
INV004765,40.0,AT_RISK
INV004766,,ACTIVE
INV004767,158.0,AT_RISK
INV004768,,ACTIVE
INV004769,199.0,AT_RISK
INV004770,146.0,AT_RISK
INV004771,304.0,AT_RISK
INV004772,177.0,AT_RISK
INV004773,,ACTIVE
INV004774,147.0,AT_RISK
INV004775,259.0,AT_RISK
INV004776,145.0,AT_RISK
INV004777,,ACTIVE
INV004778,,ACTIVE
INV004779,,ACTIVE
INV004780,154.0,AT_RISK
INV004781,140.0,AT_RISK
INV004782,,ACTIVE
INV004783,,ACTIVE
INV004784,202.0,AT_RISK
INV004785,248.0,AT_RISK
INV004786,211.0,AT_RISK
INV004787,140.0,AT_RISK
INV004788,99.0,AT_RISK
INV004790,225.0,AT_RISK
INV004791,316.0,AT_RISK
INV004792,193.0,AT_RISK
INV004794,58.0,AT_RISK
INV004795,13.0,ACTIVE
INV004796,24.0,ACTIVE
INV004797,104.0,AT_RISK
INV004798,106.0,AT_RISK
INV004799,123.0,AT_RISK
INV004801,395.0,AT_RISK
INV004802,228.0,AT_RISK
INV004803,328.0,AT_RISK
INV004804,137.0,AT_RISK
INV004805,92.0,AT_RISK
INV004806,93.0,AT_RISK
INV004807,86.0,AT_RISK
INV004808,162.0,AT_RISK
INV004810,,ACTIVE
INV004811,82.0,AT_RISK
INV004812,38.0,AT_RISK
INV004813,253.0,AT_RISK
INV004814,192.0,AT_RISK
INV004815,376.0,AT_RISK
INV004816,191.0,AT_RISK
INV004817,216.0,AT_RISK
INV004818,112.0,AT_RISK
INV004819,120.0,AT_RISK
INV004820,118.0,AT_RISK
INV004821,110.0,AT_RISK
INV004822,127.0,AT_RISK
INV004823,302.0,AT_RISK
INV004825,141.0,AT_RISK
INV004826,172.0,AT_RISK
INV004827,179.0,AT_RISK
INV004828,32.0,ACTIVE
INV004829,155.0,AT_RISK
INV004830,79.0,AT_RISK
INV004831,293.0,AT_RISK
INV004832,352.0,AT_RISK
INV004833,171.0,AT_RISK
INV004834,106.0,AT_RISK
INV004835,214.0,AT_RISK
INV004836,254.0,AT_RISK
INV004837,145.0,AT_RISK
INV004839,,ACTIVE
INV004840,103.0,AT_RISK
INV004841,351.0,AT_RISK
INV004842,,ACTIVE
INV004843,153.0,AT_RISK
INV004844,118.0,AT_RISK
INV004845,197.0,AT_RISK
INV004846,209.0,AT_RISK
INV004847,281.0,AT_RISK
INV004848,166.0,AT_RISK
INV004849,177.0,AT_RISK
INV004850,162.0,AT_RISK
INV004851,200.0,AT_RISK
INV004852,221.0,AT_RISK
INV004853,137.0,AT_RISK
INV004854,186.0,AT_RISK
INV004855,98.0,AT_RISK
INV004856,132.0,AT_RISK
INV004857,205.0,AT_RISK
INV004858,243.0,AT_RISK
INV004860,189.0,AT_RISK
INV004861,261.0,AT_RISK
INV004862,273.0,AT_RISK
INV004863,220.0,AT_RISK
INV004864,114.0,AT_RISK
INV004865,143.0,AT_RISK
INV004866,138.0,AT_RISK
INV004867,181.0,AT_RISK
INV004868,226.0,AT_RISK
INV004869,71.0,AT_RISK
INV004870,102.0,AT_RISK
INV004871,170.0,AT_RISK
INV004872,233.0,AT_RISK
INV004874,192.0,AT_RISK
INV004875,211.0,AT_RISK
INV004876,173.0,AT_RISK
INV004877,276.0,AT_RISK
INV004878,,ACTIVE
INV004879,,ACTIVE
INV004880,101.0,AT_RISK
INV004881,223.0,AT_RISK
INV004882,139.0,AT_RISK
INV004883,73.0,AT_RISK
INV004884,158.0,AT_RISK
INV004885,163.0,AT_RISK
INV004886,134.0,AT_RISK
INV004887,,ACTIVE
INV004888,91.0,AT_RISK
INV004889,159.0,AT_RISK
INV004890,253.0,AT_RISK
INV004891,128.0,AT_RISK
INV004892,258.0,AT_RISK
INV004893,16.0,ACTIVE
INV004894,152.0,AT_RISK
INV004895,157.0,AT_RISK
INV004896,252.0,AT_RISK
INV004897,,ACTIVE
INV004898,,ACTIVE
INV004899,124.0,AT_RISK
INV004900,134.0,AT_RISK
INV004901,96.0,AT_RISK
INV004903,173.0,AT_RISK
INV004904,104.0,AT_RISK
INV004905,,ACTIVE
INV004906,,ACTIVE
INV004907,76.0,AT_RISK
INV004908,238.0,AT_RISK
INV004909,,ACTIVE
INV004910,242.0,AT_RISK
INV004911,97.0,AT_RISK
INV004912,163.0,AT_RISK
INV004913,156.0,AT_RISK
INV004914,263.0,AT_RISK
INV004915,86.0,AT_RISK
INV004916,162.0,AT_RISK
INV004917,77.0,AT_RISK
INV004918,206.0,AT_RISK
INV004919,205.0,AT_RISK
INV004920,159.0,AT_RISK
INV004921,,ACTIVE
INV004922,366.0,AT_RISK
INV004923,134.0,AT_RISK
INV004924,116.0,AT_RISK
INV004925,105.0,AT_RISK
INV004926,133.0,AT_RISK
INV004927,63.0,AT_RISK
INV004928,,ACTIVE
INV004929,386.0,AT_RISK
INV004930,41.0,AT_RISK
INV004931,213.0,AT_RISK
INV004932,224.0,AT_RISK
INV004933,86.0,AT_RISK
INV004934,122.0,AT_RISK
INV004935,152.0,AT_RISK
INV004937,,ACTIVE
INV004938,166.0,AT_RISK
INV004939,190.0,AT_RISK
INV004940,,ACTIVE
INV004942,54.0,AT_RISK
INV004943,279.0,AT_RISK
INV004944,166.0,AT_RISK
INV004945,208.0,AT_RISK
INV004946,,ACTIVE
INV004947,75.0,AT_RISK
INV004948,229.0,AT_RISK
INV004949,25.0,ACTIVE
INV004950,169.0,AT_RISK
INV004951,187.0,AT_RISK
INV004952,258.0,AT_RISK
INV004953,138.0,AT_RISK
INV004954,184.0,AT_RISK
INV004955,185.0,AT_RISK
INV004956,155.0,AT_RISK
INV004957,73.0,AT_RISK
INV004958,135.0,AT_RISK
INV004959,193.0,AT_RISK
INV004960,83.0,AT_RISK
INV004961,280.0,AT_RISK
INV004962,231.0,AT_RISK
INV004963,120.0,AT_RISK
INV004964,175.0,AT_RISK
INV004966,,ACTIVE
INV004967,112.0,AT_RISK
INV004968,49.0,AT_RISK
INV004969,188.0,AT_RISK
INV004970,90.0,AT_RISK
INV004971,245.0,AT_RISK
INV004972,336.0,AT_RISK
INV004973,99.0,AT_RISK
INV004974,102.0,AT_RISK
INV004977,295.0,AT_RISK
INV004978,157.0,AT_RISK
INV004979,199.0,AT_RISK
INV004980,143.0,AT_RISK
INV004981,115.0,AT_RISK
INV004982,248.0,AT_RISK
INV004983,128.0,AT_RISK
INV004984,177.0,AT_RISK
INV004985,220.0,AT_RISK
INV004986,185.0,AT_RISK
INV004987,208.0,AT_RISK
INV004988,443.0,AT_RISK
INV004989,149.0,AT_RISK
INV004990,168.0,AT_RISK
INV004991,,ACTIVE
INV004992,176.0,AT_RISK
INV004993,188.0,AT_RISK
INV004994,129.0,AT_RISK
INV004995,122.0,AT_RISK
INV004996,104.0,AT_RISK
INV004997,248.0,AT_RISK
INV004998,182.0,AT_RISK
INV004999,108.0,AT_RISK
